mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
1,2,10.428336143493652,10.612089157104492,1.4962771438205695,1.645167443030046,421,642,10,12,True,0.023752969121140142,0.012952319392889322,0.0431661651045394,0.018691588785046728,0.010724123366924973,0.032384689857194456,0.005061380336093414,-0.012378661278662492,0.026045962378126918,0.1,0.15,all,conventional,all
1,3,10.428336143493652,10.612089157104492,1.645167443030046,1.8279362405227628,378,423,15,8,True,0.03968253968253968,0.02419325802845801,0.06443373110261344,0.018912529550827423,0.009613740318248156,0.036870635579804065,0.020770010131712258,-0.0029452047799734087,0.04721030055948678,0.1,0.15,all,conventional,all
1,4,10.428336143493652,10.612089157104492,1.8279362405227628,2.7954545520584695,237,322,11,31,True,0.046413502109704644,0.02611131079313859,0.08118524415728225,0.09627329192546584,0.06865421097444041,0.1334117233575248,-0.049859789815761196,-0.09218522025052694,-0.0054538478980113575,0.1,0.15,all,conventional,all
2,0,10.612089157104492,10.757102966308594,0.4821862755675124,1.3451368742318144,337,833,9,10,True,0.026706231454005934,0.014112613391587085,0.04996837868098888,0.012004801920768308,0.006533638167681061,0.02195617739940656,0.014701429533237626,-0.0013493987886566972,0.038598314820298074,0.1,0.15,all,conventional,all
2,1,10.612089157104492,10.757102966308594,1.3451368742318144,1.4962771438205695,460,733,13,6,True,0.02826086956521739,0.016588872516726604,0.04774659869484927,0.008185538881309686,0.003756750198838756,0.017742391347903452,0.020075330683907704,0.0049899422511156255,0.0400580184137244,0.1,0.15,all,conventional,all
2,2,10.612089157104492,10.757102966308594,1.4962771438205695,1.645167443030046,472,555,21,13,True,0.04449152542372881,0.029281766740108052,0.06705590617789642,0.023423423423423424,0.013738978126853915,0.039659813873416855,0.02106810200030539,-0.0011795300997320228,0.04562293369431822,0.1,0.15,all,conventional,all
2,3,10.612089157104492,10.757102966308594,1.645167443030046,1.8279362405227628,486,405,42,19,True,0.08641975308641975,0.06456980601698316,0.11475649893110083,0.04691358024691358,0.03023652311783672,0.07210500296267891,0.039506172839506165,0.006159089528044608,0.07238618803951093,0.1,0.15,all,conventional,all
2,4,10.612089157104492,10.757102966308594,1.8279362405227628,2.7954545520584695,500,507,66,85,True,0.132,0.10511672384831994,0.1644947907313825,0.16765285996055226,0.13766193724321318,0.2026421939485205,-0.03565285996055226,-0.07977727530590364,0.008566670454341882,0.1,0.15,all,conventional,all
3,0,10.757102966308594,10.892128308614096,0.4821862755675124,1.3451368742318144,245,479,12,10,True,0.04897959183673469,0.028237299823050788,0.08364702585418951,0.020876826722338204,0.011378643023290856,0.037998763131775436,0.028102765114396487,0.0012066058274323478,0.064047813103451,0.1,0.15,all,conventional,all
3,1,10.757102966308594,10.892128308614096,1.3451368742318144,1.4962771438205695,386,596,11,11,True,0.02849740932642487,0.01598561000302195,0.0503014875747136,0.018456375838926176,0.010336417820464327,0.032744063597907776,0.010041033487498695,-0.008950626361162728,0.033307996041280416,0.1,0.15,all,conventional,all
3,2,10.757102966308594,10.892128308614096,1.4962771438205695,1.645167443030046,531,486,44,28,True,0.08286252354048965,0.06230408591337194,0.10941307868938938,0.05761316872427984,0.040158272181745724,0.08200668087217498,0.02524935481620981,-0.00665194284670035,0.057023643038376724,0.1,0.15,all,conventional,all
3,3,10.757102966308594,10.892128308614096,1.645167443030046,1.8279362405227628,712,412,118,34,True,0.16573033707865167,0.14022597373257473,0.19482231924534044,0.0825242718446602,0.05965436690007242,0.11310728852609161,0.08320606523399147,0.043384042947002766,0.12021114567656607,0.1,0.15,all,conventional,all
3,4,10.757102966308594,10.892128308614096,1.8279362405227628,2.7954545520584695,784,658,188,170,True,0.23979591836734693,0.21122405426333077,0.27090525559714795,0.25835866261398177,0.2263829650027263,0.2931394285224089,-0.018562744246634844,-0.06357444378747835,0.0260493180303316,0.1,0.15,all,conventional,all
4,0,10.892128308614096,11.048508008321127,0.4821862755675124,1.3451368742318144,147,322,8,11,True,0.05442176870748299,0.027831258408052437,0.10370723887126486,0.034161490683229816,0.01918039700121402,0.06012645030489969,0.020260278024253175,-0.01690468351398966,0.07177232260777137,0.1,0.15,all,conventional,all
4,1,10.892128308614096,11.048508008321127,1.3451368742318144,1.4962771438205695,312,457,28,20,True,0.08974358974358974,0.06282008773904384,0.12664667525063267,0.0437636761487965,0.02850628444766744,0.0666272109910581,0.04597991359479325,0.01065830284907416,0.08591267860626976,0.1,0.15,all,conventional,all
4,2,10.892128308614096,11.048508008321127,1.4962771438205695,1.645167443030046,578,424,70,47,True,0.12110726643598616,0.09698170874466308,0.15023590808215997,0.11084905660377359,0.08439044989943131,0.1442958001203428,0.010258209832212567,-0.03098166390402142,0.04960964732674735,0.1,0.15,all,conventional,all
4,3,10.892128308614096,11.048508008321127,1.645167443030046,1.8279362405227628,914,443,236,99,True,0.25820568927789933,0.2308863989177031,0.28754895203287173,0.2234762979683973,0.18715582065779846,0.2645512777690014,0.03472939130950203,-0.014601102215342665,0.08142204748985951,0.1,0.15,all,conventional,all
4,4,10.892128308614096,11.048508008321127,1.8279362405227628,2.7954545520584695,887,804,304,328,True,0.342728297632469,0.3122320785368632,0.37458088101113163,0.4079601990049751,0.3745052133751586,0.4422905224910671,-0.06523190137250612,-0.11115129259001805,-0.019038577922186092,0.1,0.15,all,conventional,all
5,0,11.048508008321127,12.334602355957033,0.4821862755675124,1.3451368742318144,108,164,18,26,True,0.16666666666666666,0.10810472332568179,0.24812684983868954,0.15853658536585366,0.11054568594148567,0.2221579214571478,0.008130081300812997,-0.07834058201290357,0.1026757732702482,0.1,0.15,all,conventional,all
5,1,11.048508008321127,12.334602355957033,1.3451368742318144,1.4962771438205695,358,414,75,99,True,0.20949720670391062,0.17053756388985297,0.25462504550844783,0.2391304347826087,0.20055929717019694,0.2824982227570183,-0.029633228078698087,-0.08793090214887261,0.02973220371358235,0.1,0.15,all,conventional,all
5,2,11.048508008321127,12.334602355957033,1.4962771438205695,1.645167443030046,708,607,243,185,True,0.3432203389830508,0.3091780424621851,0.3789547611991991,0.30477759472817134,0.26948093989170163,0.3425296782848083,0.03844274425487948,-0.012391277475471973,0.08867025438395945,0.1,0.15,all,conventional,all
5,3,11.048508008321127,12.334602355957033,1.645167443030046,1.8279362405227628,943,696,460,267,True,0.4878048780487805,0.4560159892383262,0.5196927212477493,0.38362068965517243,0.34822723595416216,0.4202917650878927,0.10418418839360805,0.0556527426579236,0.15182378441170608,0.1,0.15,all,conventional,all
5,4,11.048508008321127,12.334602355957033,1.8279362405227628,2.7954545520584695,586,705,328,354,True,0.5597269624573379,0.5192743694186088,0.5994015882530599,0.502127659574468,0.4653083486436794,0.5389239094482655,0.05759930288286985,0.002914969766958382,0.11172635332392622,0.1,0.15,all,conventional,all
0,0,9.500033378601074,9.758503913879395,0.3864016248867915,1.1832424306609615,704,673,10,19,True,0.014204545454545454,0.007733610339801071,0.025948308857776603,0.02823179791976226,0.018147017989030255,0.04367168161249427,-0.014027252465216805,-0.03076831006933261,0.0014523717266803054,0.02,0.06,agn_clean,conventional,all
