mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,sample,scheme,barmode
1,0,10.030103047688803,10.333945910135904,0.3829151653165051,1.2574031013558358,104,3671,4,71,True,0.038461538461538464,0.015056813343976884,0.09474751376905566,0.019340779079269954,0.015362257984160792,0.024324204807487537,0.01912075938226851,-0.004808630284358569,0.07554716850443988,agn_clean,conventional,strong_only
1,1,10.030103047688803,10.333945910135904,1.2574031013558358,1.4080759317986264,151,2565,3,28,True,0.019867549668874173,0.006779402255090317,0.05677889082512731,0.01091617933723197,0.00756334079549268,0.015731774835413638,0.008951370331642203,-0.004994581149954332,0.0460146760698016,agn_clean,conventional,strong_only
1,2,10.030103047688803,10.333945910135904,1.4080759317986264,1.5679604806243066,159,1734,1,18,True,0.006289308176100629,0.001111081403321116,0.03476098006676309,0.010380622837370242,0.006576271101825537,0.016349559455658507,-0.004091314661269612,-0.011993354705680491,0.024633399303838573,agn_clean,conventional,strong_only
1,3,10.030103047688803,10.333945910135904,1.5679604806243066,1.7760225903165756,130,1120,9,12,True,0.06923076923076923,0.03684711914499425,0.12634191819174667,0.010714285714285714,0.006139518907644181,0.018633956569857446,0.05851648351648352,0.025178487485850443,0.11581056547071421,agn_clean,conventional,strong_only
1,4,10.030103047688803,10.333945910135904,1.7760225903165756,3.245336315750976,111,700,12,23,True,0.10810810810810811,0.06293206948960037,0.17950179635116667,0.032857142857142856,0.021992661023065935,0.04882081294336518,0.07525096525096525,0.027337363550794004,0.1474665846588885,agn_clean,conventional,strong_only
2,0,10.333945910135904,10.545207977294922,0.3829151653165051,1.2574031013558358,64,2291,4,40,True,0.0625,0.024571201396618017,0.14997485092208662,0.017459624618070713,0.01284807779135586,0.02368667213589174,0.04504037538192929,0.006603805760212106,0.13263669898044717,agn_clean,conventional,strong_only
2,1,10.333945910135904,10.545207977294922,1.2574031013558358,1.4080759317986264,121,2235,3,20,True,0.024793388429752067,0.008467314305269865,0.07036434076877973,0.008948545861297539,0.005800284424531894,0.013781923439256522,0.015844842568454528,-0.0011816730800627562,0.06152441401084173,agn_clean,conventional,strong_only
2,2,10.333945910135904,10.545207977294922,1.4080759317986264,1.5679604806243066,160,1772,4,20,True,0.025,0.00976399254626252,0.06250989286666742,0.011286681715575621,0.007318207088853033,0.017369502843208408,0.01371331828442438,-0.0026920660756300906,0.05143255546827803,agn_clean,conventional,strong_only
2,3,10.333945910135904,10.545207977294922,1.5679604806243066,1.7760225903165756,198,1150,14,16,True,0.0707070707070707,0.042582704187744666,0.11517209508260982,0.01391304347826087,0.00858190988831203,0.022480814151199065,0.056794027228809836,0.02739357338167599,0.10157749938172769,agn_clean,conventional,strong_only
2,4,10.333945910135904,10.545207977294922,1.7760225903165756,3.245336315750976,192,800,13,29,True,0.06770833333333333,0.03999268563113287,0.1123829094057483,0.03625,0.02535643344178793,0.05157597423897659,0.03145833333333333,-0.00021251468067260554,0.07744189060773511,agn_clean,conventional,strong_only
3,0,10.545207977294922,10.732647577921549,0.3829151653165051,1.2574031013558358,42,1291,3,32,True,0.07142857142857142,0.02459040987330592,0.19009426801158313,0.024786986831913247,0.017611866123746125,0.03478177508888716,0.04664158459665818,-0.0012510992932523446,0.16552400509148224,agn_clean,conventional,strong_only
3,1,10.545207977294922,10.732647577921549,1.2574031013558358,1.4080759317986264,142,1764,4,26,True,0.028169014084507043,0.011007741802526387,0.07018630902805872,0.01473922902494331,0.01007812206462112,0.021509245989268334,0.013429785059563732,-0.005018586034750427,0.0557048248876819,agn_clean,conventional,strong_only
3,2,10.545207977294922,10.732647577921549,1.4080759317986264,1.5679604806243066,190,1495,6,23,True,0.031578947368421054,0.014551684237534043,0.06717210651946641,0.015384615384615385,0.010273229696646513,0.02298009307967299,0.016194331983805668,-0.0024502106800566373,0.05215263063658979,agn_clean,conventional,strong_only
3,3,10.545207977294922,10.732647577921549,1.5679604806243066,1.7760225903165756,238,1123,9,20,True,0.037815126050420166,0.020020023218669924,0.07029310558563405,0.017809439002671415,0.011558055028127727,0.02734844639450966,0.02000568704774875,-0.00018486388119100597,0.05307983036676691,agn_clean,conventional,strong_only
3,4,10.545207977294922,10.732647577921549,1.7760225903165756,3.245336315750976,247,847,22,45,True,0.08906882591093117,0.05955500449279726,0.13116888559146522,0.053128689492325853,0.03994110220906959,0.07035142978715303,0.035940136418605315,0.0017686799386048835,0.0800573380916266,agn_clean,conventional,strong_only
4,0,10.732647577921549,10.933696111043295,0.3829151653165051,1.2574031013558358,38,524,3,23,True,0.07894736842105263,0.02721459550698771,0.20799371457771457,0.04389312977099236,0.029423847577688525,0.06500120749860304,0.035054238650060264,-0.020819106862205804,0.1649092330999253,agn_clean,conventional,strong_only
4,1,10.732647577921549,10.933696111043295,1.2574031013558358,1.4080759317986264,77,1008,4,30,True,0.05194805194805195,0.02038471850364578,0.12609283142476915,0.02976190476190476,0.020925702082262014,0.04216862782896897,0.02218614718614719,-0.011728020876560642,0.09685559744156791,agn_clean,conventional,strong_only
4,2,10.732647577921549,10.933696111043295,1.4080759317986264,1.5679604806243066,141,1039,4,26,True,0.028368794326241134,0.011086196132384214,0.07066842659171588,0.025024061597690085,0.017133459793878897,0.03641394988030389,0.003344732728551049,-0.01735352215974158,0.0463740307314316,agn_clean,conventional,strong_only
4,3,10.732647577921549,10.933696111043295,1.5679604806243066,1.7760225903165756,305,815,17,37,True,0.05573770491803279,0.03508772282875516,0.08743941120691186,0.04539877300613497,0.03311410534408696,0.061948813102668754,0.010338931911897817,-0.016124733508530296,0.044337626610272976,agn_clean,conventional,strong_only
4,4,10.732647577921549,10.933696111043295,1.7760225903165756,3.245336315750976,270,852,17,79,True,0.06296296296296296,0.039679088651715363,0.09850838297387203,0.09272300469483569,0.07503338146954411,0.11406876724349374,-0.02976004173187273,-0.061347703590985826,0.009943857996047079,agn_clean,conventional,strong_only
5,0,10.933696111043295,12.37898349761963,0.3829151653165051,1.2574031013558358,10,178,3,13,False,,,,,,,,,,agn_clean,conventional,strong_only
5,1,10.933696111043295,12.37898349761963,1.2574031013558358,1.4080759317986264,55,426,8,41,True,0.14545454545454545,0.07559289147759303,0.26160912931452274,0.09624413145539906,0.07173905038353605,0.1279658804907619,0.049210413999146385,-0.027515853069296187,0.16792177129078498,agn_clean,conventional,strong_only
5,2,10.933696111043295,12.37898349761963,1.4080759317986264,1.5679604806243066,118,610,18,56,True,0.15254237288135594,0.09872232482421497,0.22827194466599302,0.09180327868852459,0.0713731449403059,0.11734245443163539,0.060739094192831355,0.001166893708792971,0.1391760651163353,agn_clean,conventional,strong_only
5,3,10.933696111043295,12.37898349761963,1.5679604806243066,1.7760225903165756,187,633,20,84,True,0.10695187165775401,0.07030814596552004,0.15941897460677418,0.13270142180094788,0.10847558145449034,0.16135838811606953,-0.02574955014319387,-0.07226819534050916,0.03204048560999745,agn_clean,conventional,strong_only
5,4,10.933696111043295,12.37898349761963,1.7760225903165756,3.245336315750976,160,604,28,75,True,0.175,0.12394200193945988,0.24129802492201852,0.12417218543046357,0.10022349761366124,0.15287121415405888,0.05082781456953642,-0.007743111798653002,0.12131872005887771,agn_clean,conventional,strong_only
