mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
2,0,10.612089157104492,10.757102966308594,0.4821862755675124,1.3451368742318144,36,833,4,10,True,0.1111111111111111,0.04406640300315648,0.25314808590364857,0.012004801920768308,0.006533638167681061,0.02195617739940656,0.0991063091903428,0.03132708848666636,0.24124861760352787,0.1,0.15,all,conventional,strong_only
2,1,10.612089157104492,10.757102966308594,1.3451368742318144,1.4962771438205695,77,733,3,6,True,0.03896103896103896,0.013337950040590955,0.10839981872632878,0.008185538881309686,0.003756750198838756,0.017742391347903452,0.030775500079729276,0.0034281763552142103,0.10035537004573601,0.1,0.15,all,conventional,strong_only
2,2,10.612089157104492,10.757102966308594,1.4962771438205695,1.645167443030046,99,555,5,13,True,0.050505050505050504,0.021763234491416872,0.11282702686248858,0.023423423423423424,0.013738978126853915,0.039659813873416855,0.02708162708162708,-0.005929164526666784,0.09015156617942008,0.1,0.15,all,conventional,strong_only
2,3,10.612089157104492,10.757102966308594,1.645167443030046,1.8279362405227628,162,405,16,19,True,0.09876543209876543,0.061710998226063775,0.15440781232688422,0.04691358024691358,0.03023652311783672,0.07210500296267891,0.05185185185185184,0.007045168778109408,0.10993970524597407,0.1,0.15,all,conventional,strong_only
2,4,10.612089157104492,10.757102966308594,1.8279362405227628,2.7954545520584695,172,507,25,85,True,0.14534883720930233,0.10042960520605587,0.20576359395067073,0.16765285996055226,0.13766193724321318,0.2026421939485205,-0.02230402275124993,-0.07924250619332161,0.04514520465393332,0.1,0.15,all,conventional,strong_only
3,0,10.757102966308594,10.892128308614096,0.4821862755675124,1.3451368742318144,32,479,2,10,True,0.0625,0.017310567031640967,0.2014712314415458,0.020876826722338204,0.011378643023290856,0.037998763131775436,0.041623173277661796,-0.006701205232678371,0.1809186098933691,0.1,0.15,all,conventional,strong_only
3,1,10.757102966308594,10.892128308614096,1.3451368742318144,1.4962771438205695,76,596,5,11,True,0.06578947368421052,0.02842653221953212,0.14493526533703452,0.018456375838926176,0.010336417820464327,0.032744063597907776,0.04733309784528435,0.00733150517210273,0.12689433246726473,0.1,0.15,all,conventional,strong_only
3,2,10.757102966308594,10.892128308614096,1.4962771438205695,1.645167443030046,161,486,12,28,True,0.07453416149068323,0.04314801783359526,0.12575038321112372,0.05761316872427984,0.040158272181745724,0.08200668087217498,0.016920992766403395,-0.0228298996584576,0.07102990867337652,0.1,0.15,all,conventional,strong_only
3,3,10.757102966308594,10.892128308614096,1.645167443030046,1.8279362405227628,255,412,41,34,True,0.1607843137254902,0.12078665152578291,0.21085055687118656,0.0825242718446602,0.05965436690007242,0.11310728852609161,0.07826004188083001,0.027909928764982828,0.13330240061388637,0.1,0.15,all,conventional,strong_only
3,4,10.757102966308594,10.892128308614096,1.8279362405227628,2.7954545520584695,287,658,61,170,True,0.21254355400696864,0.16917000971814927,0.26351059686028316,0.25835866261398177,0.2263829650027263,0.2931394285224089,-0.04581510860701313,-0.10141156552065989,0.014352031053586053,0.1,0.15,all,conventional,strong_only
4,0,10.892128308614096,11.048508008321127,0.4821862755675124,1.3451368742318144,25,322,3,11,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
4,1,10.892128308614096,11.048508008321127,1.3451368742318144,1.4962771438205695,75,457,11,20,True,0.14666666666666667,0.08391717009472589,0.24384767859312362,0.0437636761487965,0.02850628444766744,0.0666272109910581,0.10290299051787016,0.03611795817142807,0.20127441462351098,0.1,0.15,all,conventional,strong_only
4,2,10.892128308614096,11.048508008321127,1.4962771438205695,1.645167443030046,168,424,16,47,True,0.09523809523809523,0.059474309403575225,0.14909851735584176,0.11084905660377359,0.08439044989943131,0.1442958001203428,-0.015610961365678355,-0.06457761358002295,0.04439739588093276,0.1,0.15,all,conventional,strong_only
4,3,10.892128308614096,11.048508008321127,1.645167443030046,1.8279362405227628,361,443,96,99,True,0.2659279778393352,0.22298917655383502,0.31379592307198045,0.2234762979683973,0.18715582065779846,0.2645512777690014,0.0424516798709379,-0.01696965149630518,0.10253925972622288,0.1,0.15,all,conventional,strong_only
4,4,10.892128308614096,11.048508008321127,1.8279362405227628,2.7954545520584695,307,804,103,328,True,0.3355048859934853,0.2850087260828478,0.3900667918896087,0.4079601990049751,0.3745052133751586,0.4422905224910671,-0.07245531301148977,-0.1335162111082292,-0.008453456487568137,0.1,0.15,all,conventional,strong_only
5,0,11.048508008321127,12.334602355957033,0.4821862755675124,1.3451368742318144,28,164,5,26,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
5,1,11.048508008321127,12.334602355957033,1.3451368742318144,1.4962771438205695,102,414,27,99,True,0.2647058823529412,0.18876402411860904,0.3577274874797265,0.2391304347826087,0.20055929717019694,0.2824982227570183,0.025575447570332477,-0.061877001599926595,0.12627674685231383,0.1,0.15,all,conventional,strong_only
5,2,11.048508008321127,12.334602355957033,1.4962771438205695,1.645167443030046,223,607,85,185,True,0.3811659192825112,0.31994426264443865,0.4464123801159414,0.30477759472817134,0.26948093989170163,0.3425296782848083,0.07638832455433986,0.004462591646170258,0.1505702259449973,0.1,0.15,all,conventional,strong_only
5,3,11.048508008321127,12.334602355957033,1.645167443030046,1.8279362405227628,319,696,167,267,True,0.5235109717868338,0.4687497852431747,0.5777126488407048,0.38362068965517243,0.34822723595416216,0.4202917650878927,0.13989028213166138,0.0739846274041519,0.204624495344905,0.1,0.15,all,conventional,strong_only
5,4,11.048508008321127,12.334602355957033,1.8279362405227628,2.7954545520584695,201,705,103,354,True,0.5124378109452736,0.4437539581040517,0.5806551631196781,0.502127659574468,0.4653083486436794,0.5389239094482655,0.010310151370805598,-0.06760926627261347,0.08782962502165555,0.1,0.15,all,conventional,strong_only
